gk,peng,ump,upah,cluster
1644,2089,219,259,1
1644,1684,219,259,1
1644,1987,219,259,1
1644,1653,219,259,1
1644,1935,219,259,1
4721,1199,219,259,2
4721,693,219,259,2
4721,2089,219,259,2
4721,1684,219,259,2
4721,1987,219,259,2
4721,1653,219,259,2
4721,1935,219,259,2
4732,1199,219,259,2
4732,693,219,259,2
4732,2089,219,259,2
4732,1684,219,259,2
4732,1987,219,259,2
4732,1653,219,259,2
4732,1935,219,259,2
4684,1199,219,259,2
4684,693,219,259,2
4684,2089,219,259,2
4684,1684,219,259,2
4684,1987,219,259,2
4684,1653,219,259,2
4684,1935,219,259,2
4704,1199,219,259,2
4704,693,219,259,2
4704,2089,219,259,2
4704,1684,219,259,2
4704,1987,219,259,2
4704,1653,219,259,2
4704,1935,219,259,2
4719,1199,219,259,2
4719,693,219,259,2
4719,2089,219,259,2
4719,1684,219,259,2
4719,1987,219,259,2
4719,1653,219,259,2
4719,1935,219,259,2
4730,1199,219,259,2
4730,693,219,259,2
4730,2089,219,259,2
4730,1684,219,259,2
4730,1987,219,259,2
4730,1653,219,259,2
4730,1935,219,259,2
3999,1280,223,247,2
3999,683,223,247,2
3999,2110,223,247,2
3999,1727,223,247,2
3999,1958,223,247,2
3999,1690,223,247,2
3999,1892,223,247,2
4209,1280,223,247,2
4209,683,223,247,2
4209,2110,223,247,2
4209,1727,223,247,2
4209,1958,223,247,2
4209,1690,223,247,2
4209,1892,223,247,2
4274,1280,223,247,2
4274,683,223,247,2
4274,2110,223,247,2
4274,1727,223,247,2
4274,1958,223,247,2
4274,1690,223,247,2
4274,1892,223,247,2
4425,1280,223,247,2
4425,683,223,247,2
4425,2110,223,247,2
4425,1727,223,247,2
4425,1958,223,247,2
4425,1690,223,247,2
4425,1892,223,247,2
4036,1280,223,247,2
4036,683,223,247,2
4036,2110,223,247,2
4036,1727,223,247,2
4036,1958,223,247,2
4036,1690,223,247,2
4036,1892,223,247,2
4240,1280,223,247,2
4240,683,223,247,2
4240,2110,223,247,2
4240,1727,223,247,2
4240,1958,223,247,2
4240,1690,223,247,2
4240,1892,223,247,2
1705,1280,223,247,1
1705,683,223,247,1
1705,2110,223,247,1
1705,1727,223,247,1
1705,1958,223,247,1
1705,1690,223,247,1
1705,1892,223,247,1
1777,1280,223,247,1
1777,683,223,247,1
1777,2110,223,247,1
1777,1727,223,247,1
1777,1958,223,247,1
1777,1690,223,247,1
1777,1892,223,247,1
1418,1280,223,247,1
1418,683,223,247,1
1418,2110,223,247,1
1418,1727,223,247,1
1418,1958,223,247,1
1418,1690,223,247,1
1418,1892,223,247,1
1468,1280,223,247,1
1468,683,223,247,1
1468,2110,223,247,1
1468,1727,223,247,1
1468,1958,223,247,1
1468,1690,223,247,1
1468,1892,223,247,1
1663,1280,223,247,1
1663,683,223,247,1
1663,2110,223,247,1
1663,1727,223,247,1
1663,1958,223,247,1
1663,1690,223,247,1
1663,1892,223,247,1
1734,1280,223,247,1
1734,683,223,247,1
1734,2110,223,247,1
1734,1727,223,247,1
1734,1958,223,247,1
1734,1690,223,247,1
1734,1892,223,247,1
4764,1280,223,247,2
4764,683,223,247,2
4764,2110,223,247,2
4764,1727,223,247,2
4764,1958,223,247,2
4764,1690,223,247,2
4764,1892,223,247,2
4793,1280,223,247,2
4793,683,223,247,2
4793,2110,223,247,2
4793,1727,223,247,2
4793,1958,223,247,2
4793,1690,223,247,2
4793,1892,223,247,2
4735,1280,223,247,2
4735,683,223,247,2
4735,2110,223,247,2
4735,1727,223,247,2
4735,1958,223,247,2
4735,1690,223,247,2
4735,1892,223,247,2
4769,1280,223,247,2
4769,683,223,247,2
4769,2110,223,247,2
4769,1727,223,247,2
4769,1958,223,247,2
4769,1690,223,247,2
4769,1892,223,247,2
4758,1280,223,247,2
4758,683,223,247,2
4758,2110,223,247,2
4758,1727,223,247,2
4758,1958,223,247,2
4758,1690,223,247,2
4758,1892,223,247,2
4790,1280,223,247,2
4790,683,223,247,2
4790,2110,223,247,2
4790,1727,223,247,2
4790,1958,223,247,2
4790,1690,223,247,2
4790,1892,223,247,2
2494,1025,190,168,1
2494,1025,190,168,1
2494,1025,190,168,1
2494,1083,190,168,1
2494,2084,190,168,1
2494,1083,190,168,1
2494,2084,190,168,1
2595,1025,190,168,2
2595,1025,190,168,2
2595,1025,190,168,2
2595,1083,190,168,2
2595,2084,190,168,2
2595,1083,190,168,2
2595,2084,190,168,2
2301,1025,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2494,1025,190,168,1
2494,1025,190,168,1
2494,1025,190,168,1
2494,1083,190,168,1
2494,2084,190,168,1
2494,1083,190,168,1
2494,2084,190,168,1
2595,1025,190,168,2
2595,1025,190,168,2
2595,1025,190,168,2
2595,1083,190,168,2
2595,2084,190,168,2
2595,1083,190,168,2
2595,2084,190,168,2
1447,1025,190,168,1
1447,1025,190,168,1
1447,1025,190,168,1
1447,1083,190,168,1
1447,2084,190,168,1
1447,1083,190,168,1
1447,2084,190,168,1
1478,1025,190,168,1
1478,1025,190,168,1
1478,1025,190,168,1
1478,1083,190,168,1
1478,2084,190,168,1
1478,1083,190,168,1
1478,2084,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
1447,1025,190,168,1
1447,1025,190,168,1
1447,1025,190,168,1
1447,1083,190,168,1
1447,2084,190,168,1
1447,1083,190,168,1
1447,2084,190,168,1
1478,1025,190,168,1
1478,1025,190,168,1
1478,1025,190,168,1
1478,1083,190,168,1
1478,2084,190,168,1
1478,1083,190,168,1
1478,2084,190,168,1
4219,1025,190,168,2
4219,1025,190,168,2
4219,1025,190,168,2
4219,1083,190,168,2
4219,2084,190,168,2
4219,1083,190,168,2
4219,2084,190,168,2
4312,1025,190,168,2
4312,1025,190,168,2
4312,1025,190,168,2
4312,1083,190,168,2
4312,2084,190,168,2
4312,1083,190,168,2
4312,2084,190,168,2
2301,1025,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1025,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
2301,1083,190,168,1
2301,2084,190,168,1
4219,1025,190,168,2
4219,1025,190,168,2
4219,1025,190,168,2
4219,1083,190,168,2
4219,2084,190,168,2
4219,1083,190,168,2
4219,2084,190,168,2
4313,1025,190,168,2
4313,1025,190,168,2
4313,1025,190,168,2
4313,1083,190,168,2
4313,2084,190,168,2
4313,1083,190,168,2
4313,2084,190,168,2
2626,1025,225,243,2
2626,1025,225,243,2
2626,1025,225,243,2
2626,1344,225,243,2
2626,2104,225,243,2
2626,1345,225,243,2
2626,2104,225,243,2
2688,1025,225,243,2
2688,1025,225,243,2
2688,1025,225,243,2
2688,1344,225,243,2
2688,2104,225,243,2
2688,1345,225,243,2
2688,2104,225,243,2
2301,1025,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1344,225,243,1
2301,2104,225,243,1
2301,1345,225,243,1
2301,2104,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1344,225,243,1
2301,2104,225,243,1
2301,1345,225,243,1
2301,2104,225,243,1
2626,1025,225,243,2
2626,1025,225,243,2
2626,1025,225,243,2
2626,1344,225,243,2
2626,2104,225,243,2
2626,1345,225,243,2
2626,2104,225,243,2
2688,1025,225,243,2
2688,1025,225,243,2
2688,1025,225,243,2
2688,1344,225,243,2
2688,2104,225,243,2
2688,1345,225,243,2
2688,2104,225,243,2
1494,1025,225,243,1
1494,1025,225,243,1
1494,1025,225,243,1
1494,1344,225,243,1
1494,2104,225,243,1
1494,1345,225,243,1
1494,2104,225,243,1
1509,1025,225,243,1
1509,1025,225,243,1
1509,1025,225,243,1
1509,1344,225,243,1
1509,2104,225,243,1
1509,1345,225,243,1
1509,2104,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1344,225,243,1
2301,2104,225,243,1
2301,1345,225,243,1
2301,2104,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1344,225,243,1
2301,2104,225,243,1
2301,1345,225,243,1
2301,2104,225,243,1
1494,1025,225,243,1
1494,1025,225,243,1
1494,1025,225,243,1
1494,1344,225,243,1
1494,2104,225,243,1
1494,1345,225,243,1
1494,2104,225,243,1
1509,1025,225,243,1
1509,1025,225,243,1
1509,1025,225,243,1
1509,1344,225,243,1
1509,2104,225,243,1
1509,1345,225,243,1
1509,2104,225,243,1
4361,1025,225,243,2
4361,1025,225,243,2
4361,1025,225,243,2
4361,1344,225,243,2
4361,2104,225,243,2
4361,1345,225,243,2
4361,2104,225,243,2
4408,1025,225,243,2
4408,1025,225,243,2
4408,1025,225,243,2
4408,1344,225,243,2
4408,2104,225,243,2
4408,1345,225,243,2
4408,2104,225,243,2
2301,1025,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1344,225,243,1
2301,2104,225,243,1
2301,1345,225,243,1
2301,2104,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1025,225,243,1
2301,1344,225,243,1
2301,2104,225,243,1
2301,1345,225,243,1
2301,2104,225,243,1
4361,1025,225,243,2
4361,1025,225,243,2
4361,1025,225,243,2
4361,1344,225,243,2
4361,2104,225,243,2
4361,1345,225,243,2
4361,2104,225,243,2
4408,1025,225,243,2
4408,1025,225,243,2
4408,1025,225,243,2
4408,1344,225,243,2
4408,2104,225,243,2
4408,1345,225,243,2
4408,2104,225,243,2
2845,1025,237,248,2
2845,1025,237,248,2
2845,1025,237,248,2
2845,1597,237,248,2
2845,2123,237,248,2
2845,1597,237,248,2
2845,2123,237,248,2
3299,1025,237,248,2
3299,1025,237,248,2
3299,1025,237,248,2
3299,1597,237,248,2
3299,2123,237,248,2
3299,1597,237,248,2
3299,2123,237,248,2
2301,1025,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2845,1025,237,248,2
2845,1025,237,248,2
2845,1025,237,248,2
2845,1597,237,248,2
2845,2123,237,248,2
2845,1597,237,248,2
2845,2123,237,248,2
3299,1025,237,248,2
3299,1025,237,248,2
3299,1025,237,248,2
3299,1597,237,248,2
3299,2123,237,248,2
3299,1597,237,248,2
3299,2123,237,248,2
1521,1025,237,248,1
1521,1025,237,248,1
1521,1025,237,248,1
1521,1597,237,248,1
1521,2123,237,248,1
1521,1597,237,248,1
1521,2123,237,248,1
1544,1025,237,248,1
1544,1025,237,248,1
1544,1025,237,248,1
1544,1597,237,248,1
1544,2123,237,248,1
1544,1597,237,248,1
1544,2123,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
1521,1025,237,248,1
1521,1025,237,248,1
1521,1025,237,248,1
1521,1597,237,248,1
1521,2123,237,248,1
1521,1597,237,248,1
1521,2123,237,248,1
1544,1025,237,248,1
1544,1025,237,248,1
1544,1025,237,248,1
1544,1597,237,248,1
1544,2123,237,248,1
1544,1597,237,248,1
1544,2123,237,248,1
4474,1025,237,248,2
4474,1025,237,248,2
4474,1025,237,248,2
4474,1597,237,248,2
4474,2123,237,248,2
4474,1597,237,248,2
4474,2123,237,248,2
4610,1025,237,248,2
4610,1025,237,248,2
4610,1025,237,248,2
4610,1597,237,248,2
4610,2123,237,248,2
4610,1597,237,248,2
4610,2123,237,248,2
2301,1025,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1025,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
2301,1597,237,248,1
2301,2123,237,248,1
4473,1025,237,248,2
4473,1025,237,248,2
4473,1025,237,248,2
4473,1597,237,248,2
4473,2123,237,248,2
4473,1597,237,248,2
4473,2123,237,248,2
4609,1025,237,248,2
4609,1025,237,248,2
4609,1025,237,248,2
4609,1597,237,248,2
4609,2123,237,248,2
4609,1597,237,248,2
4609,2123,237,248,2
3421,1025,239,257,2
3421,1025,239,257,2
3421,1025,239,257,2
3421,1692,239,257,2
3421,2113,239,257,2
3421,1692,239,257,2
3421,2113,239,257,2
3592,1025,239,257,2
3592,1025,239,257,2
3592,1025,239,257,2
3592,1692,239,257,2
3592,2113,239,257,2
3592,1692,239,257,2
3592,2113,239,257,2
2301,1025,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
3421,1025,239,257,2
3421,1025,239,257,2
3421,1025,239,257,2
3421,1692,239,257,2
3421,2113,239,257,2
3421,1692,239,257,2
3421,2113,239,257,2
3592,1025,239,257,2
3592,1025,239,257,2
3592,1025,239,257,2
3592,1692,239,257,2
3592,2113,239,257,2
3592,1692,239,257,2
3592,2113,239,257,2
1552,1025,239,257,1
1552,1025,239,257,1
1552,1025,239,257,1
1552,1692,239,257,1
1552,2113,239,257,1
1552,1692,239,257,1
1552,2113,239,257,1
1553,1025,239,257,1
1553,1025,239,257,1
1553,1025,239,257,1
1553,1692,239,257,1
1553,2113,239,257,1
1553,1692,239,257,1
1553,2113,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
1552,1025,239,257,1
1552,1025,239,257,1
1552,1025,239,257,1
1552,1692,239,257,1
1552,2113,239,257,1
1552,1692,239,257,1
1552,2113,239,257,1
1553,1025,239,257,1
1553,1025,239,257,1
1553,1025,239,257,1
1553,1692,239,257,1
1553,2113,239,257,1
1553,1692,239,257,1
1553,2113,239,257,1
4642,1025,239,257,2
4642,1025,239,257,2
4642,1025,239,257,2
4642,1692,239,257,2
4642,2113,239,257,2
4642,1692,239,257,2
4642,2113,239,257,2
4675,1025,239,257,2
4675,1025,239,257,2
4675,1025,239,257,2
4675,1692,239,257,2
4675,2113,239,257,2
4675,1692,239,257,2
4675,2113,239,257,2
2301,1025,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1025,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
2301,1692,239,257,1
2301,2113,239,257,1
4641,1025,239,257,2
4641,1025,239,257,2
4641,1025,239,257,2
4641,1692,239,257,2
4641,2113,239,257,2
4641,1692,239,257,2
4641,2113,239,257,2
4675,1025,239,257,2
4675,1025,239,257,2
4675,1025,239,257,2
4675,1692,239,257,2
4675,2113,239,257,2
4675,1692,239,257,2
4675,2113,239,257,2
3814,1025,240,256,2
3814,1025,240,256,2
3814,1025,240,256,2
3814,1740,240,256,2
3814,2180,240,256,2
3814,1740,240,256,2
3814,2180,240,256,2
3982,1025,240,256,2
3982,1025,240,256,2
3982,1025,240,256,2
3982,1740,240,256,2
3982,2180,240,256,2
3982,1740,240,256,2
3982,2180,240,256,2
2301,1025,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
3814,1025,240,256,2
3814,1025,240,256,2
3814,1025,240,256,2
3814,1740,240,256,2
3814,2180,240,256,2
3814,1740,240,256,2
3814,2180,240,256,2
3982,1025,240,256,2
3982,1025,240,256,2
3982,1025,240,256,2
3982,1740,240,256,2
3982,2180,240,256,2
3982,1740,240,256,2
3982,2180,240,256,2
1584,1025,240,256,1
1584,1025,240,256,1
1584,1025,240,256,1
1584,1740,240,256,1
1584,2180,240,256,1
1584,1740,240,256,1
1584,2180,240,256,1
1601,1025,240,256,1
1601,1025,240,256,1
1601,1025,240,256,1
1601,1740,240,256,1
1601,2180,240,256,1
1601,1740,240,256,1
1601,2180,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
1584,1025,240,256,1
1584,1025,240,256,1
1584,1025,240,256,1
1584,1740,240,256,1
1584,2180,240,256,1
1584,1740,240,256,1
1584,2180,240,256,1
1601,1025,240,256,1
1601,1025,240,256,1
1601,1025,240,256,1
1601,1740,240,256,1
1601,2180,240,256,1
1601,1740,240,256,1
1601,2180,240,256,1
4711,1025,240,256,2
4711,1025,240,256,2
4711,1025,240,256,2
4711,1740,240,256,2
4711,2180,240,256,2
4711,1740,240,256,2
4711,2180,240,256,2
4737,1025,240,256,2
4737,1025,240,256,2
4737,1025,240,256,2
4737,1740,240,256,2
4737,2180,240,256,2
4737,1740,240,256,2
4737,2180,240,256,2
2301,1025,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1025,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
2301,1740,240,256,1
2301,2180,240,256,1
4711,1025,240,256,2
4711,1025,240,256,2
4711,1025,240,256,2
4711,1740,240,256,2
4711,2180,240,256,2
4711,1740,240,256,2
4711,2180,240,256,2
4737,1025,240,256,2
4737,1025,240,256,2
4737,1025,240,256,2
4737,1740,240,256,2
4737,2180,240,256,2
4737,1740,240,256,2
4737,2180,240,256,2
1613,177,2,16,3
1613,19,2,16,3
1613,1215,2,16,0
1613,439,2,16,3
1613,886,2,16,3
1613,1922,2,16,0
1613,339,2,16,3
1613,512,2,16,3
1613,1770,2,16,0
1656,177,2,16,3
1656,19,2,16,3
1656,1215,2,16,0
1656,439,2,16,3
1656,886,2,16,3
1656,1922,2,16,0
1656,339,2,16,3
1656,512,2,16,3
1656,1770,2,16,0
1691,177,2,16,3
1691,19,2,16,3
1691,1215,2,16,0
1691,439,2,16,3
1691,886,2,16,3
1691,1922,2,16,0
1691,339,2,16,3
1691,512,2,16,3
1691,1770,2,16,0
1748,177,2,16,3
1748,19,2,16,3
1748,1215,2,16,0
1748,439,2,16,3
1748,886,2,16,3
1748,1922,2,16,0
1748,339,2,16,3
1748,512,2,16,3
1748,1770,2,16,0
1636,177,2,16,3
1636,19,2,16,3
1636,1215,2,16,0
1636,439,2,16,3
1636,886,2,16,3
1636,1922,2,16,0
1636,339,2,16,3
1636,512,2,16,3
1636,1770,2,16,0
1676,177,2,16,3
1676,19,2,16,3
1676,1215,2,16,0
1676,439,2,16,3
1676,886,2,16,3
1676,1922,2,16,0
1676,339,2,16,3
1676,512,2,16,3
1676,1770,2,16,0
492,177,2,16,3
492,19,2,16,3
492,1215,2,16,0
492,439,2,16,3
492,886,2,16,3
492,1922,2,16,0
492,339,2,16,3
492,512,2,16,3
492,1770,2,16,0
501,177,2,16,3
501,19,2,16,3
501,1215,2,16,0
501,439,2,16,3
501,886,2,16,3
501,1922,2,16,0
501,339,2,16,3
501,512,2,16,3
501,1770,2,16,0
144,177,2,16,3
144,19,2,16,3
144,1215,2,16,0
144,439,2,16,3
144,886,2,16,3
144,1922,2,16,0
144,339,2,16,3
144,512,2,16,3
144,1770,2,16,0
196,177,2,16,3
196,19,2,16,3
196,1215,2,16,0
196,439,2,16,3
196,886,2,16,3
196,1922,2,16,0
196,339,2,16,3
196,512,2,16,3
196,1770,2,16,0
356,177,2,16,3
356,19,2,16,3
356,1215,2,16,0
356,439,2,16,3
356,886,2,16,3
356,1922,2,16,0
356,339,2,16,3
356,512,2,16,3
356,1770,2,16,0
386,177,2,16,3
386,19,2,16,3
386,1215,2,16,0
386,439,2,16,3
386,886,2,16,3
386,1922,2,16,0
386,339,2,16,3
386,512,2,16,3
386,1770,2,16,0
2355,177,2,16,3
2355,19,2,16,3
2355,1215,2,16,0
2355,439,2,16,3
2355,886,2,16,3
2355,1922,2,16,0
2355,339,2,16,3
2355,512,2,16,3
2355,1770,2,16,0
2474,177,2,16,3
2474,19,2,16,3
2474,1215,2,16,0
2474,439,2,16,3
2474,886,2,16,3
2474,1922,2,16,0
2474,339,2,16,3
2474,512,2,16,3
2474,1770,2,16,0
2327,177,2,16,3
2327,19,2,16,3
2327,1215,2,16,0
2327,439,2,16,3
2327,886,2,16,3
2327,1922,2,16,0
2327,339,2,16,3
2327,512,2,16,3
2327,1770,2,16,0
2491,177,2,16,3
2491,19,2,16,3
2491,1215,2,16,0
2491,439,2,16,3
2491,886,2,16,3
2491,1922,2,16,0
2491,339,2,16,3
2491,512,2,16,3
2491,1770,2,16,0
2345,177,2,16,3
2345,19,2,16,3
2345,1215,2,16,0
2345,439,2,16,3
2345,886,2,16,3
2345,1922,2,16,0
2345,339,2,16,3
2345,512,2,16,3
2345,1770,2,16,0
2483,177,2,16,3
2483,19,2,16,3
2483,1215,2,16,0
2483,439,2,16,3
2483,886,2,16,3
2483,1922,2,16,0
2483,339,2,16,3
2483,512,2,16,3
2483,1770,2,16,0
1673,233,123,100,3
1673,46,123,100,3
1673,1349,123,100,0
1673,680,123,100,3
1673,1015,123,100,3
1673,2034,123,100,0
1673,537,123,100,3
1673,642,123,100,3
1673,1887,123,100,0
1706,233,123,100,3
1706,46,123,100,3
1706,1349,123,100,0
1706,680,123,100,3
1706,1015,123,100,3
1706,2034,123,100,0
1706,537,123,100,3
1706,642,123,100,3
1706,1887,123,100,0
1772,233,123,100,3
1772,46,123,100,3
1772,1349,123,100,0
1772,680,123,100,3
1772,1015,123,100,3
1772,2034,123,100,0
1772,537,123,100,3
1772,642,123,100,3
1772,1887,123,100,0
1802,233,123,100,3
1802,46,123,100,3
1802,1349,123,100,0
1802,680,123,100,3
1802,1015,123,100,3
1802,2034,123,100,0
1802,537,123,100,3
1802,642,123,100,3
1802,1887,123,100,0
1709,233,123,100,3
1709,46,123,100,3
1709,1349,123,100,0
1709,680,123,100,3
1709,1015,123,100,3
1709,2034,123,100,0
1709,537,123,100,3
1709,642,123,100,3
1709,1887,123,100,0
1733,233,123,100,3
1733,46,123,100,3
1733,1349,123,100,0
1733,680,123,100,3
1733,1015,123,100,3
1733,2034,123,100,0
1733,537,123,100,3
1733,642,123,100,3
1733,1887,123,100,0
552,233,123,100,3
552,46,123,100,3
552,1349,123,100,1
552,680,123,100,3
552,1015,123,100,1
552,2034,123,100,0
552,537,123,100,3
552,642,123,100,3
552,1887,123,100,0
579,233,123,100,3
579,46,123,100,3
579,1349,123,100,1
579,680,123,100,3
579,1015,123,100,1
579,2034,123,100,0
579,537,123,100,3
579,642,123,100,3
579,1887,123,100,0
198,233,123,100,3
198,46,123,100,3
198,1349,123,100,1
198,680,123,100,3
198,1015,123,100,1
198,2034,123,100,0
198,537,123,100,3
198,642,123,100,3
198,1887,123,100,0
229,233,123,100,3
229,46,123,100,3
229,1349,123,100,1
229,680,123,100,3
229,1015,123,100,1
229,2034,123,100,0
229,537,123,100,3
229,642,123,100,3
229,1887,123,100,0
421,233,123,100,3
421,46,123,100,3
421,1349,123,100,1
421,680,123,100,3
421,1015,123,100,1
421,2034,123,100,0
421,537,123,100,3
421,642,123,100,3
421,1887,123,100,0
474,233,123,100,3
474,46,123,100,3
474,1349,123,100,1
474,680,123,100,3
474,1015,123,100,1
474,2034,123,100,0
474,537,123,100,3
474,642,123,100,3
474,1887,123,100,0
2563,233,123,100,3
2563,46,123,100,3
2563,1349,123,100,0
2563,680,123,100,3
2563,1015,123,100,3
2563,2034,123,100,0
2563,537,123,100,3
2563,642,123,100,3
2563,1887,123,100,0
2662,233,123,100,3
2662,46,123,100,3
2662,1349,123,100,0
2662,680,123,100,3
2662,1015,123,100,3
2662,2034,123,100,0
2662,537,123,100,3
2662,642,123,100,3
2662,1887,123,100,0
2561,233,123,100,3
2561,46,123,100,3
2561,1349,123,100,0
2561,680,123,100,3
2561,1015,123,100,3
2561,2034,123,100,0
2561,537,123,100,3
2561,642,123,100,3
2561,1887,123,100,0
2645,233,123,100,3
2645,46,123,100,3
2645,1349,123,100,0
2645,680,123,100,3
2645,1015,123,100,3
2645,2034,123,100,0
2645,537,123,100,3
2645,642,123,100,3
2645,1887,123,100,0
2562,233,123,100,3
2562,46,123,100,3
2562,1349,123,100,0
2562,680,123,100,3
2562,1015,123,100,3
2562,2034,123,100,0
2562,537,123,100,3
2562,642,123,100,3
2562,1887,123,100,0
2661,233,123,100,3
2661,46,123,100,3
2661,1349,123,100,0
2661,680,123,100,3
2661,1015,123,100,3
2661,2034,123,100,0
2661,537,123,100,3
2661,642,123,100,3
2661,1887,123,100,0
